Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
39.49995,S,36.06995,0.4364733,1.000193,0.7438682,0.2877987,0,1.751596,0.2070756,0.0799953,17.37115,31.72153,9.11135,-35.0081934015641,-34.87468,-3.054554,422.209995759005,368.7874,190.8954,61.86451,62.63256,53379.75,11844.11
39.59993,S,36.16994,0.4331781,1.028208,0.7452427,0.296049,0,1.751596,0.2039789,0.08090798,17.37115,31.71445,9.106859,-34.9401476618678,-34.80661,-3.051855,419.021115562851,365.3038,190.5904,61.69703,62.44754,53416.44,11863.19
39.69992,S,36.26992,0.429894,1.057058,0.746641,0.3045557,0,1.751596,0.2009249,0.08183257,17.37115,31.70718,9.102241,-34.8726433185097,-34.73906,-3.04942,415.843025364338,361.8269,190.2854,61.52785,62.26004,53452.78,11882.23
39.7999,S,36.3699,0.4266211,1.08675,0.7480643,0.313324,0,1.751596,0.1979132,0.08276832,17.37115,31.69971,9.097494,-34.8056488902721,-34.672,-3.04723,412.675876772419,358.3568,189.9804,61.35693,62.07001,53488.77,11901.25
39.89988,S,36.46989,0.4233596,1.11737,0.749514,0.3223735,0,1.751596,0.1949433,0.08371817,17.37115,31.69201,9.09261,-34.7391385912138,-34.6054,-3.045331,409.519559363993,354.8932,189.6755,61.18427,61.87737,53524.42,11920.23
39.99987,S,36.56987,0.4201097,1.148988,0.7509926,0.3317345,0,1.751596,0.1920159,0.08468787,17.37115,31.68408,9.087573,-34.673081441714,-34.53922,-3.043823,406.374661444847,351.4363,189.3714,61.00985,61.682,53559.72,11939.18
40.09985,S,36.66985,0.4168713,1.181569,0.7525005,0.3413956,0,1.751596,0.1891299,0.08567178,17.37115,31.67591,9.08239,-34.6074783057954,-34.47347,-3.042601,403.240850609095,347.986,189.0674,60.83363,61.48393,53594.67,11958.1
40.19983,S,36.76984,0.4136443,1.215119,0.7540392,0.3513588,0,1.751596,0.186285,0.08666788,17.37115,31.66752,9.077061,-34.5423459486944,-34.40817,-3.041628,400.118075966393,344.5422,188.7634,60.65558,61.28311,53629.28,11976.99
40.29982,S,36.86982,0.4104289,1.249701,0.7556104,0.3616414,0,1.751596,0.1834811,0.08767828,17.37115,31.65889,9.071579,-34.4776573998321,-34.34329,-3.040936,397.006428791171,341.1049,188.4594,60.47572,61.07949,53663.55,11995.85
40.3998,S,36.9698,0.407225,1.285334,0.7572162,0.3722575,0,1.751596,0.1807178,0.08870381,17.37115,31.65001,9.065939,-34.4133935545478,-34.27881,-3.040533,393.906002625829,337.6741,188.1554,60.29402,60.87301,53697.46,12014.68
40.49978,S,37.06979,0.4040327,1.322063,0.7588581,0.3832196,0,1.751596,0.1779951,0.08974493,17.37115,31.64086,9.060135,-34.3495350548428,-34.21471,-3.040424,390.816893344272,334.2498,187.8514,60.11046,60.66362,53731.05,12033.49
40.59977,S,37.16977,0.4008522,1.359924,0.7605384,0.3945342,0,1.751596,0.1753124,0.09080048,17.37115,31.63146,9.054164,-34.2860897750247,-34.151,-3.040584,387.739113893938,330.8319,187.5474,59.92502,60.45126,53764.29,12052.26
40.69975,S,37.26975,0.3976834,1.398974,0.7622594,0.4062253,0,1.751596,0.17267,0.09187347,17.37115,31.62178,9.048019,-34.2230222624379,-34.08764,-3.041061,384.672680513178,327.4203,187.2434,59.73769,60.23585,53797.18,12071
40.79973,S,37.36974,0.3945265,1.439237,0.7640234,0.4183021,0,1.751596,0.1700675,0.09296314,17.37115,31.61182,9.041695,-34.1603112408295,-34.02461,-3.041838,381.6177058094,324.015,186.9394,59.54844,60.01734,53829.73,12089.7
40.89972,S,37.46972,0.3913813,1.48077,0.7658329,0.4307853,0,1.751596,0.1675047,0.0940713,17.37115,31.60156,9.035182,-34.0979489600452,-33.9619,-3.042938,378.574280915236,320.616,186.6354,59.35726,59.79567,53861.95,12108.38
40.9997,S,37.5697,0.3882484,1.523594,0.7676905,0.4436795,0,1.751596,0.1649815,0.095196,17.37115,31.59101,9.028482,-34.0359426078078,-33.89952,-3.044328,375.542523774172,317.2233,186.3314,59.16412,59.57077,53893.82,12127.03
41.09968,S,37.66969,0.3851272,1.567703,0.7695978,0.4569873,0,1.751596,0.1624974,0.0963349,17.37115,31.58017,9.021597,-33.9742780875944,-33.83746,-3.04596,372.522134054856,313.8368,186.0268,58.96902,59.34265,53925.36,12145.65
41.19967,S,37.76967,0.3820178,1.613187,0.7715588,0.4707377,0,1.751596,0.1600522,0.09749127,17.37115,31.56901,9.014511,-33.912930067421,-33.77569,-3.047883,369.513227293494,310.4563,185.7219,58.77194,59.11119,53956.55,12164.24
41.29965,S,37.86965,0.3789205,1.660128,0.7735773,0.484958,0,1.751596,0.1576463,0.09866787,17.37115,31.55751,9.007215,-33.85187263641,-33.71418,-3.050139,366.516196859235,307.082,185.4169,58.57288,58.87631,53987.41,12182.79
41.39963,S,37.96964,0.3758359,1.708525,0.7756553,0.4996493,0,1.751596,0.1552797,0.09986184,17.37115,31.5457,8.999711,-33.7911118200737,-33.65294,-3.052682,363.53128954377,303.714,185.1119,58.37176,58.63794,54017.94,12201.32
41.49961,S,38.06962,0.3727636,1.758435,0.7777972,0.5148346,0,1.751596,0.152952,0.1010746,17.37115,31.53354,8.991991,-33.7306290754875,-33.59195,-3.055525,360.558370461792,300.3521,184.8067,58.16859,58.39601,54048.12,12219.82
41.5996,S,38.1696,0.3697037,1.809834,0.7800049,0.5305095,0,1.751596,0.1506628,0.102302,17.37115,31.52105,8.98406,-33.6704280367746,-33.53122,-3.058596,357.597384693584,296.9965,184.5007,57.96338,58.15055,54077.97,12238.28
41.69958,S,38.26958,0.3666559,1.862963,0.7822864,0.5467457,0,1.751596,0.1484125,0.1035546,17.37115,31.50817,8.975884,-33.6104343679656,-33.47066,-3.062061,354.648245482606,293.6464,184.1947,57.75612,57.90131,54107.49,12256.72
41.79956,S,38.36957,0.3636211,1.917766,0.7846445,0.5635408,0,1.751596,0.1462014,0.1048287,17.37115,31.49492,8.96747,-33.5506626336987,-33.41029,-3.065858,351.711499160677,290.3025,183.8884,57.54678,57.64831,54136.67,12275.12
41.89955,S,38.46955,0.3605987,1.974246,0.7870817,0.580887,0,1.751596,0.1440287,0.1061193,17.37115,31.4813,8.958826,-33.4911344566116,-33.35014,-3.069894,348.78698214589,286.9647,183.5814,57.33534,57.39153,54165.51,12293.5
41.99953,S,38.56953,0.3575895,2.032545,0.7896051,0.5988364,0,1.751596,0.1418951,0.1074326,17.37115,31.46729,8.949927,-33.4317997623892,-33.29015,-3.074272,345.87521411192,283.633,183.2744,57.12177,57.13077,54194.03,12311.84
42.09951,S,38.66952,0.354593,2.092656,0.792219,0.6173969,0,1.751596,0.1398002,0.1087663,17.37115,31.45288,8.940777,-33.3726544263044,-33.23032,-3.078944,342.975648423417,280.3071,182.9666,56.90607,56.86606,54222.21,12330.15
42.1995,S,38.7695,0.3516099,2.154671,0.7949294,0.6365918,0,1.751596,0.1377443,0.1101211,17.37115,31.43806,8.931367,-33.3136797301544,-33.17063,-3.08392,340.089181695785,276.9875,182.6586,56.68823,56.59726,54250.05,12348.43
42.29948,S,38.86948,0.3486398,2.218612,0.7977417,0.6564442,0,1.751596,0.1357273,0.1114973,17.37115,31.42282,8.921691,-33.2548754070142,-33.11108,-3.089194,337.215202401671,273.6737,182.3498,56.46821,56.32433,54277.57,12366.68
42.39946,S,38.96947,0.3456833,2.284614,0.8006633,0.6769868,0,1.751596,0.1337495,0.1128967,17.37115,31.40714,8.911739,-33.1961946722275,-33.05162,-3.094795,334.354472992762,270.366,182.0408,56.24602,56.04713,54304.76,12384.9
42.49945,S,39.06945,0.3427399,2.352659,0.8037001,0.6982333,0,1.751596,0.1318106,0.1143175,17.37115,31.39103,8.90151,-33.1376637085477,-32.99228,-3.10068,331.506343999579,267.064,181.7308,56.02163,55.76563,54331.61,12403.09
42.59943,S,39.16943,0.3398103,2.422887,0.8068604,0.7202255,0,1.751596,0.1299113,0.115763,17.37115,31.37446,8.890988,-33.0792282477269,-32.933,-3.106904,328.67171382401,263.7681,181.4205,55.79503,55.47969,54358.14,12421.25
42.69941,S,39.26942,0.3368943,2.495334,0.8101513,0.7429799,0,1.751596,0.1280513,0.1172317,17.37115,31.35742,8.880173,-33.0208954150185,-32.87379,-3.113433,325.85027234449,260.478,181.1095,55.56622,55.18924,54384.34,12439.37
42.7994,S,39.3694,0.3339924,2.57004,0.8135803,0.7665182,0,1.751596,0.1262311,0.1187231,17.37115,31.33992,8.869061,-32.9626542789504,-32.81464,-3.120253,323.042293778175,257.1939,180.7977,55.33516,54.89421,54410.2,12457.47
42.89938,S,39.46938,0.3311043,2.647123,0.8171579,0.7908865,0,1.751596,0.1244506,0.1202401,17.37115,31.32193,8.857635,-32.9044592119247,-32.7555,-3.127404,320.247847205813,253.9156,180.4852,55.10186,54.59449,54435.74,12475.53
42.99936,S,39.56937,0.3282306,2.726664,0.8208932,0.8161123,0,1.751596,0.1227106,0.121783,17.37115,31.30343,8.845892,-32.8463104300979,-32.69637,-3.134884,317.467392004886,250.6433,180.1722,54.86629,54.28994,54460.95,12493.57
43.09935,S,39.66935,0.3253712,2.80868,0.8247952,0.8422156,0,1.751596,0.1210108,0.1233502,17.37115,31.28443,8.833827,-32.7882053795072,-32.63725,-3.142662,314.700732930554,247.3769,179.8582,54.62846,53.98055,54485.84,12511.57
43.19933,S,39.76933,0.3225264,2.893294,0.8288755,0.8692397,0,1.751596,0.1193518,0.1249438,17.37115,31.26491,8.821433,-32.7301169972591,-32.57811,-3.150763,311.948168712256,244.1164,179.5434,54.38834,53.66616,54510.39,12529.54
43.29931,S,39.86932,0.3196963,2.980571,0.8331454,0.897214,0,1.751596,0.1177338,0.1265638,17.37115,31.24486,8.808702,-32.6720152815397,-32.51892,-3.159181,309.209979058848,240.8619,179.2278,54.14593,53.34669,54534.62,12547.48
43.3993,S,39.9693,0.3168812,3.070613,0.8376179,0.9261825,0,1.751596,0.1161574,0.1282117,17.37115,31.22425,8.795621,-32.6138923773503,-32.45967,-3.167933,306.48628302873,237.6133,178.9114,53.90122,53.02201,54558.53,12565.38
43.49928,S,40.06928,0.3140813,3.16349,0.8423054,0.9561762,0,1.751596,0.1146228,0.1298873,17.37115,31.2031,8.782188,-32.5557275949968,-32.40034,-3.177006,303.777206009095,234.3706,178.5941,53.65419,52.69203,54582.11,12583.26
43.59926,S,40.16927,0.3112966,3.259299,0.8472224,0.9872358,0,1.751596,0.1131305,0.1315916,17.37115,31.18137,8.768395,-32.4975125433828,-32.34092,-3.186411,301.08296465763,231.1338,178.2759,53.40484,52.35662,54605.38,12601.1
43.69925,S,40.26925,0.3085275,3.358126,0.8523837,1.0194,0,1.751596,0.111681,0.133325,17.37115,31.15907,8.754234,-32.4392076342491,-32.28137,-3.196145,298.403857932461,227.903,177.9568,53.15316,52.0157,54628.31,12618.91
43.79923,S,40.36923,0.305774,3.460046,0.8578047,1.052708,0,1.751596,0.1102746,0.1350875,17.37115,31.13618,8.7397,-32.3808125049959,-32.22169,-3.206199,295.739878568105,224.6781,177.6366,52.89915,51.66915,54650.92,12636.69
43.89921,S,40.46922,0.3030365,3.565146,0.863502,1.087197,0,1.751596,0.108912,0.1368793,17.37115,31.11269,8.724788,-32.3223175359525,-32.16187,-3.216571,293.091343500283,221.4592,177.3153,52.64278,51.31686,54673.21,12654.44
43.9992,S,40.5692,0.3003151,3.673539,0.8694947,1.122919,0,1.751596,0.1075937,0.1387023,17.37115,31.08859,8.709485,-32.2636754207886,-32.10186,-3.22728,290.458519605401,218.2463,176.993,52.38407,50.9587,54695.18,12672.16
44.09918,S,40.66918,0.2976102,3.785313,0.8758016,1.159916,0,1.751596,0.1063204,0.1405563,17.37115,31.06387,8.693789,-32.204885849015,-32.04166,-3.238317,287.841674656101,215.0395,176.6696,52.123,50.59457,54716.83,12689.84
44.19916,S,40.76917,0.2949219,3.900596,0.8824445,1.198244,0,1.751596,0.1050929,0.1424433,17.37115,31.03851,8.677689,-32.1459117447477,-31.98123,-3.249703,285.240877411271,211.8386,176.3451,51.85958,50.2243,54738.16,12707.49
44.29914,S,40.86915,0.2922506,4.019464,0.8894444,1.237945,0,1.751596,0.1039117,0.1443629,17.37115,31.01251,8.661179,-32.0867423902985,-31.92056,-3.261424,282.656542462964,208.6438,176.0195,51.59379,49.84781,54759.17,12725.11
44.39913,S,40.96913,0.2895964,4.142014,0.8968246,1.279068,0,1.751596,0.1027776,0.1463158,17.37115,30.98586,8.644257,-32.0273584377535,-31.85963,-3.273479,280.088837572277,205.4551,175.6927,51.32562,49.46495,54779.86,12742.7
44.49911,S,41.06911,0.2869598,4.268353,0.9046107,1.321671,0,1.751596,0.1016915,0.1483032,17.37115,30.95854,8.626912,-31.9677224121684,-31.7984,-3.285884,277.538091195559,202.2726,175.3647,51.0551,49.07563,54800.23,12760.25
44.59909,S,41.1691,0.2843407,4.398597,0.9128287,1.3658,0,1.751596,0.1006539,0.1503249,17.37115,30.93055,8.609141,-31.9078427075083,-31.73688,-3.298617,275.004356331903,199.0961,175.0354,50.78219,48.67967,54820.28,12777.77
44.69908,S,41.26908,0.2817394,4.532864,0.9215078,1.411519,0,1.751596,0.09966607,0.1523827,17.37115,30.90188,8.590937,-31.8476530023832,-31.675,-3.311703,272.48797429882,195.9257,174.7048,50.50692,48.27696,54840.01,12795.26
44.79906,S,41.36906,0.2791566,4.671234,0.9306775,1.458879,0,1.751596,0.09872885,0.1544768,17.37115,30.87252,8.572295,-31.7871729184246,-31.61278,-3.325132,269.98949846265,192.7617,174.373,50.22927,47.86738,54859.43,12812.71
44.89904,S,41.46905,0.2765923,4.813819,0.9403692,1.507936,0,1.751596,0.09784305,0.1566073,17.37115,30.84246,8.553213,-31.7263528771163,-31.55017,-3.338898,267.508861665691,189.6039,174.0397,49.94925,47.4508,54878.53,12830.13
44.99903,S,41.56903,0.2740468,4.960754,0.9506174,1.558753,0,1.751596,0.09700986,0.1587755,17.37115,30.81171,8.533686,-31.6651746320241,-31.48715,-3.353009,265.046549311352,186.4524,173.7051,49.66685,47.02706,54897.32,12847.52
45.09901,S,41.66901,0.2715204,5.112133,0.9614597,1.6114,0,1.751596,0.09623044,0.1609828,17.37115,30.78024,8.513704,-31.6036103606325,-31.42369,-3.367476,262.602734869703,183.3072,173.369,49.3821,46.59604,54915.79,12864.88
45.19899,S,41.769,0.2690134,5.268101,0.9729335,1.665932,0,1.751596,0.09550582,0.1632292,17.37115,30.74805,8.493269,-31.5416398839351,-31.35977,-3.382288,260.177760879277,180.1683,173.0315,49.09497,46.15757,54933.95,12882.19
45.29898,S,41.86898,0.2665262,5.428716,0.9850777,1.722407,0,1.751596,0.09483702,0.1655144,17.37115,30.71515,8.472381,-31.4792426979535,-31.29537,-3.397431,257.771883302567,177.0359,172.6923,48.80549,45.71157,54951.79,12899.48
45.39896,S,41.96896,0.264059,5.594163,0.9979405,1.780914,0,1.751596,0.09422567,0.1678415,17.37115,30.68152,8.451027,-31.4163735715223,-31.23044,-3.412938,255.385531214111,173.9099,172.3517,48.51366,45.25784,54969.32,12916.73
45.49894,S,42.06895,0.2616124,5.764492,1.011564,1.841502,0,1.751596,0.09367298,0.1702098,17.37115,30.64716,8.429214,-31.3530114312504,-31.16496,-3.428789,253.019104261859,170.7906,172.0095,48.21947,44.79627,54986.54,12933.95
45.59893,S,42.16893,0.2591867,5.93988,1.026,1.904257,0,1.751596,0.0931806,0.1726212,17.37115,30.61207,8.406935,-31.2891295321556,-31.0989,-3.445003,250.672846054342,167.6778,171.6658,47.92294,44.32668,55003.45,12951.13
45.69891,S,42.26891,0.2567818,6.12044,1.041299,1.969244,0,1.751596,0.09274951,0.1750757,17.37115,30.57625,8.384191,-31.2246968985529,-31.03223,-3.46156,248.34695295157,164.5715,171.3204,47.62408,43.84894,55020.04,12968.28
45.79889,S,42.3689,0.2543986,6.306243,1.057516,2.036534,0,1.751596,0.0923815,0.1775741,17.37115,30.5397,8.360983,-31.1596756077176,-30.96491,-3.478467,246.041948816848,161.472,170.9733,47.3229,43.36293,55036.33,12985.4
45.89888,S,42.46888,0.2520374,6.497426,1.074708,2.106195,0,1.751596,0.09207809,0.1801168,17.37115,30.50242,8.337313,-31.0940660850125,-30.89694,-3.495718,243.758185739708,158.3793,170.6245,47.01938,42.86849,55052.31,13002.48
45.99886,S,42.56886,0.2496981,6.694118,1.092959,2.178306,0,1.751596,0.09184271,0.1827048,17.37115,30.46441,8.313179,-31.0278320795049,-30.82828,-3.513334,241.495930622195,155.2934,170.2739,46.71357,42.36548,55067.98,13019.52
46.09884,S,42.66885,0.2473815,6.896441,1.112465,2.25294,0,1.751596,0.09168775,0.1853383,17.37115,30.42567,8.288583,-30.9611102101548,-30.75905,-3.531457,239.255538360961,152.2143,169.9215,46.40546,41.85373,55083.34,13036.53
46.19883,S,42.76883,0.245088,7.104498,1.133141,2.330182,0,1.751596,0.09160201,0.1880192,17.37115,30.38621,8.263527,-30.8936643075453,-30.68903,-3.54992,237.037509610113,149.1422,169.5673,46.09506,41.3331,55098.39,13053.51
46.29881,S,42.86881,0.242818,7.318407,1.155061,2.410113,0,1.751596,0.09158763,0.1907486,17.37115,30.34603,8.238015,-30.8254569244354,-30.61818,-3.568732,234.842321381843,146.0772,169.2114,45.78238,40.80346,55113.14,13070.45
46.39879,S,42.9688,0.2405717,7.538245,1.178298,2.492797,0,1.751596,0.09164605,0.1935258,17.37115,30.30514,8.212058,-30.7564760563137,-30.54649,-3.587864,232.670058628785,143.0193,168.8534,45.46744,40.26469,55127.57,13087.35
46.49878,S,43.06878,0.2383495,7.764156,1.202936,2.578333,0,1.751596,0.09177971,0.1963532,17.37115,30.26356,8.185655,-30.6866559266999,-30.47389,-3.607337,230.521314972658,139.9686,168.4935,45.15024,39.71663,55141.71,13104.22
46.59876,S,43.16876,0.2361521,7.996228,1.229055,2.666779,0,1.751596,0.09199036,0.1992299,17.37115,30.22129,8.158817,-30.6159948378299,-30.40038,-3.627125,228.396449107832,136.9252,168.1316,44.8308,39.15913,55155.54,13121.05
46.69874,S,43.26875,0.2339799,8.234573,1.256746,2.758229,0,1.751596,0.09228067,0.2021584,17.37115,30.17834,8.131548,-30.5444272634895,-30.32589,-3.64725,226.296114666514,133.8893,167.7679,44.50914,38.59206,55169.07,13137.84
46.79873,S,43.36873,0.2318331,8.479292,1.286105,2.852765,0,1.751596,0.09265266,0.205139,17.37115,30.13472,8.103855,-30.4719230839786,-30.25039,-3.667697,224.220423825726,130.8608,167.4021,44.18525,38.01529,55182.29,13154.6
46.89871,S,43.46871,0.2297123,8.730463,1.317224,2.950451,0,1.751596,0.09310857,0.2081717,17.37115,30.09046,8.075752,-30.3984427336768,-30.17384,-3.688455,222.16987761804,127.8399,167.0342,43.85917,37.4287,55195.21,13171.33
46.99869,S,43.5687,0.2276179,8.988175,1.350202,3.051357,0,1.751596,0.09365064,0.2112569,17.37115,30.04557,8.047253,-30.3239563418631,-30.09621,-3.709511,220.144945634053,124.8267,166.6642,43.53089,36.83216,55207.82,13188.01
47.09867,S,43.66868,0.2255502,9.252508,1.385152,3.155573,0,1.751596,0.09428159,0.2143961,17.37115,30.00007,8.018361,-30.2484064887805,-30.01744,-3.73087,218.145999964,121.8213,166.292,43.20044,36.22556,55220.14,13204.66
47.19866,S,43.76866,0.22351,9.523533,1.422179,3.263158,0,1.751596,0.09500375,0.2175891,17.37115,29.95398,7.989095,-30.1717726744766,-29.93751,-3.752514,216.17362118482,118.8239,165.9177,42.86783,35.60879,55232.16,13221.27
47.29864,S,43.86864,0.2214976,9.801289,1.461394,3.374171,0,1.751596,0.09581959,0.2208364,17.37115,29.90732,7.959472,-30.093995319241,-29.85636,-3.77443,214.228275210021,115.8347,165.5412,42.53306,34.98177,55243.88,13237.84
47.39862,S,43.96863,0.2195135,10.08589,1.502927,3.488708,0,1.751596,0.09673227,0.2241398,17.37115,29.86011,7.929498,-30.0150276910414,-29.77394,-3.796628,212.310304299794,112.8536,165.1625,42.19616,34.34434,55255.29,13254.38
47.49861,S,44.06861,0.2175581,10.37741,1.546895,3.606814,0,1.751596,0.09774409,0.2274987,17.37115,29.81238,7.899195,-29.934838288071,-29.69022,-3.819081,210.420163825051,109.8807,164.7816,41.85712,33.6964,55266.41,13270.87
47.59859,S,44.16859,0.2156321,10.6758,1.593418,3.72853,0,1.751596,0.09885762,0.2309131,17.37115,29.76417,7.868583,-29.8533764905802,-29.60515,-3.841768,208.558541343214,106.9165,164.3985,41.51597,33.03794,55277.24,13287.33
47.69857,S,44.26858,0.2137356,10.98119,1.642641,3.85394,0,1.751596,0.1000762,0.2343844,17.37115,29.71549,7.837674,-29.7705852480586,-29.51867,-3.864695,206.725472651824,103.9606,164.013,41.17271,32.3688,55287.77,13303.75
47.79856,S,44.36856,0.2118694,11.29354,1.694687,3.983065,0,1.751596,0.1014022,0.2379121,17.37115,29.66638,7.806493,-29.6864419046731,-29.43076,-3.887827,204.921846712084,101.0136,163.6253,40.82736,31.68899,55298,13320.13
47.89854,S,44.46854,0.2100339,11.61287,1.749696,4.115948,0,1.751596,0.1028384,0.2414962,17.37115,29.61687,7.775061,-29.6008864310718,-29.34136,-3.911147,203.147989104677,98.07552,163.2353,40.47991,30.99841,55307.94,13336.48
47.99852,S,44.56853,0.2082295,11.93921,1.807814,4.252638,0,1.751596,0.1043882,0.2451377,17.37115,29.567,7.743396,-29.5138605346691,-29.25041,-3.934651,201.404229421048,95.14639,162.8429,40.13038,30.29703,55317.59,13352.78
48.09851,S,44.66851,0.2064566,12.27253,1.86918,4.393145,0,1.751596,0.106054,0.2488357,17.37115,29.5168,7.711523,-29.4253307398779,-29.15788,-3.958298,199.691100557018,92.22642,162.4481,39.77878,29.58481,55326.95,13369.05
48.19849,S,44.76849,0.2047158,12.6128,1.933939,4.537489,0,1.751596,0.1078388,0.2525903,17.37115,29.46631,7.679467,-29.3352567904551,-29.06373,-3.982071,198.009074033452,89.31582,162.0509,39.42511,28.86175,55336.01,13385.27
48.29847,S,44.86848,0.2030077,12.95999,2.002241,4.685684,0,1.751596,0.1097459,0.256402,17.37115,29.41557,7.647251,-29.2435592082827,-28.96788,-4.005956,196.358704611101,86.41473,161.6514,39.06936,28.12783,55344.78,13401.46
48.39846,S,44.96846,0.2013325,13.31406,2.074233,4.837721,0,1.751596,0.1117777,0.2602696,17.37115,29.36462,7.614901,-29.1502135485274,-28.87031,-4.029907,194.740280944082,83.52329,161.2494,38.71156,27.38306,55353.26,13417.6
48.49844,S,45.06844,0.199691,13.67492,2.150061,4.99359,0,1.751596,0.1139376,0.264194,17.37115,29.3135,7.582442,-29.0551505677405,-28.77095,-4.053913,193.154529630264,80.64172,160.8452,38.35168,26.62746,55361.45,13433.71
48.59842,S,45.16843,0.1980834,14.04249,2.229876,5.153266,0,1.751596,0.1162281,0.2681737,17.37115,29.26225,7.549904,-28.9583265402214,-28.66976,-4.077933,191.601546884581,77.77018,160.4384,37.98974,25.86111,55369.36,13449.77
48.69841,S,45.26841,0.1965103,14.41668,2.31382,5.31671,0,1.751596,0.1186521,0.2722087,17.37115,29.21092,7.517313,-28.8597082132315,-28.56671,-4.101931,190.082035352105,74.90885,160.0293,37.62572,25.08404,55376.98,13465.8
48.79839,S,45.36839,0.1949721,14.79735,2.402038,5.483873,0,1.751596,0.1212125,0.2762981,17.37115,29.15955,7.4847,-28.7592135910829,-28.46172,-4.125877,188.596349974184,72.05794,159.6178,37.25962,24.29634,55384.31,13481.78
48.89837,S,45.46838,0.193469,15.18436,2.494665,5.654679,0,1.751596,0.1239113,0.2804403,17.37115,29.1082,7.452093,-28.6568352933153,-28.35479,-4.14971,187.144795894979,69.21761,159.2038,36.89143,23.49813,55391.36,13497.72
48.99836,S,45.56836,0.1920018,15.57759,2.591841,5.829064,0,1.751596,0.1267517,0.2846357,17.37115,29.0569,7.41952,-28.5525026914322,-28.24585,-4.173412,185.727993580641,66.38811,158.7875,36.52114,22.68951,55398.12,13513.62
49.09834,S,45.66834,0.1905709,15.97682,2.693697,6.006931,0,1.751596,0.1297362,0.2888828,17.37115,29.0057,7.387013,-28.446150769721,-28.13484,-4.196936,184.346205152496,63.56961,158.3688,36.14874,21.87064,55404.61,13529.48
49.19832,S,45.76833,0.1891765,16.38188,2.800348,6.188165,0,1.751596,0.1328667,0.2931804,17.37115,28.95465,7.3546,-28.3377524104899,-28.02174,-4.220225,182.999912489405,60.76235,157.9478,35.7742,21.04168,55410.81,13545.29
49.29831,S,45.86831,0.187819,16.79255,2.911913,6.372646,0,1.751596,0.1361457,0.2975273,17.37115,28.9038,7.322314,-28.2272718539398,-27.90652,-4.243232,181.689471549482,57.96651,157.5245,35.39753,20.20281,55416.73,13561.06
49.39829,S,45.96829,0.1864991,17.20861,3.028502,6.560244,0,1.751596,0.1395757,0.3019231,17.37115,28.85319,7.290181,-28.1146161121529,-27.78909,-4.265925,180.415285619078,55.1823,157.099,35.01868,19.35424,55422.38,13576.8
49.49827,S,46.06828,0.1852167,17.62977,3.150192,6.750776,0,1.751596,0.1431573,0.3063644,17.37115,28.80287,7.258235,-27.9997914931776,-27.66947,-4.288211,179.177493950486,52.40995,156.6711,34.63764,18.49623,55427.75,13592.48
49.59826,S,46.16826,0.1839723,18.05578,3.277074,6.944085,0,1.751596,0.146893,0.3108509,17.37115,28.7529,7.226505,-27.882743448144,-27.54761,-4.310054,177.976576377876,49.6497,156.241,34.25438,17.62903,55432.84,13608.13
49.69824,S,46.26824,0.1827664,18.48635,3.409212,7.139978,0,1.751596,0.1507844,0.3153813,17.37115,28.70331,7.195022,-27.7634138693428,-27.42346,-4.331396,176.812980564373,46.90176,155.8089,33.86887,16.7529,55437.65,13623.73
49.79822,S,46.36823,0.1815991,18.92114,3.546652,7.338243,0,1.751596,0.154832,0.319953,17.37115,28.65416,7.163812,-27.6417810625513,-27.29701,-4.352161,175.686748504336,44.16635,155.3746,33.48108,15.86818,55442.19,13639.29
49.8982,S,46.46821,0.1804708,19.35982,3.689428,7.538659,0,1.751596,0.1590371,0.3245643,17.37115,28.60548,7.132907,-27.5177957024785,-27.16822,-4.372288,174.598267925902,41.44372,154.9383,33.09096,14.9752,55446.45,13654.81
49.99819,S,46.56819,0.1793817,19.80202,3.837551,7.740982,0,1.751596,0.1634001,0.3292133,17.37115,28.55733,7.102336,-27.3914454186869,-27.03709,-4.391702,173.547743945645,38.7341,154.5,32.69848,14.07432,55450.45,13670.28
50.09817,S,46.66817,0.1783319,20.24739,3.991019,7.944965,0,1.751596,0.1679214,0.3338977,17.37115,28.50975,7.072125,-27.2626888050254,-26.90359,-4.410334,172.535283979483,36.03769,154.0597,32.30361,13.16591,55454.17,13685.71
50.19815,S,46.76816,0.1773218,20.6955,4.1498,8.150335,0,1.751596,0.172601,0.3386158,17.37115,28.46278,7.042302,-27.1314828112941,-26.76769,-4.428107,171.561346075202,33.35481,153.6177,31.90629,12.25041,55457.63,13701.09
50.29814,S,46.86814,0.1763516,21.14597,4.313846,8.356814,0,1.751596,0.1774388,0.3433664,17.37115,28.41646,7.012892,-26.9978149125888,-26.62939,-4.444952,170.626055317488,30.68563,153.1741,31.50649,11.32821,55460.82,13716.43
50.39812,S,46.96812,0.1754213,21.59832,4.483073,8.564098,0,1.751596,0.1824334,0.3481451,17.37115,28.37083,6.983922,-26.8616872943619,-26.48871,-4.460772,169.729280937538,28.03042,152.7287,31.10414,10.3998,55463.74,13731.73
